age,years_licensed,vehicle_age,vehicle_type,annual_mileage,prior_claims,avg_speed_mph,hard_braking_per_trip,sharp_cornering_per_trip,night_driving_pct,highway_pct,trips_per_week,phone_use_per_trip,speeding_pct,annual_premium
44,25,11,Sedan,12772,0,33.2,1.23,0.61,26.5,45.4,39.5,0.15,12.6,1162.1
63,46,9,Sedan,7877,1,68.4,0.15,4.41,30.3,38.3,21.8,1.23,8.0,1374.83
71,53,1,Sports,9741,0,32.6,1.9,2.09,22.5,37.2,27.4,0.32,15.0,1644.47
60,41,8,Truck,9528,0,34.8,3.82,1.72,26.6,64.0,35.0,0.5,17.2,1517.55
44,29,1,Sports,15381,0,42.7,0.27,0.24,37.7,74.4,27.7,0.97,45.9,2388.77
59,41,13,Sedan,8456,0,43.6,0.95,0.48,35.7,50.8,32.3,0.63,20.6,1180.29
68,49,10,SUV,4977,0,52.2,2.01,0.57,16.4,35.4,29.9,0.19,24.2,938.35
67,51,10,SUV,4132,0,36.9,0.51,0.81,28.9,11.6,32.9,0.01,1.7,770.84
23,7,16,Sedan,6118,0,21.1,3.8,0.04,25.3,55.8,28.9,0.32,25.4,1225.26
32,13,3,SUV,17446,1,42.2,3.29,1.08,13.7,55.5,30.8,0.14,1.0,1764.21
70,53,12,SUV,12065,0,43.0,0.16,0.53,11.9,15.7,20.4,0.27,22.4,1335.58
47,30,6,Sedan,14005,0,42.1,0.04,0.99,71.5,21.3,29.2,0.31,29.5,1585.7
59,41,15,Sedan,14146,1,41.9,5.62,0.01,74.3,83.2,24.7,1.0,5.7,1738.78
54,38,0,SUV,12225,0,40.8,4.7,0.47,45.2,57.9,24.3,0.73,11.2,1503.46
54,37,12,SUV,11701,0,29.1,0.82,1.76,36.7,55.7,11.6,0.11,22.7,1319.53
59,42,0,Sports,16178,0,62.5,0.08,0.83,23.5,73.1,21.6,0.19,49.5,2154.51
54,38,10,Sedan,12584,2,61.9,1.45,1.87,8.6,81.5,23.9,0.44,9.7,1543.43
52,37,5,Sedan,17596,0,61.7,0.52,1.44,23.8,91.3,37.4,0.42,33.9,1474.56
40,23,19,Hatchback,14483,0,30.8,4.14,2.32,41.0,60.6,22.8,0.39,2.6,1423.16
23,4,2,Hatchback,9529,0,49.8,2.37,0.01,37.1,63.3,27.3,1.52,16.6,1676.47
21,3,11,Sedan,10011,1,39.9,1.57,0.36,18.1,60.2,36.0,0.59,9.6,1641.26
35,18,4,Truck,9090,0,39.3,0.5,0.96,53.0,58.6,15.1,0.05,22.2,1579.81
26,9,8,Sedan,16870,1,33.9,1.81,3.4,7.1,38.3,21.9,1.41,10.5,1811.82
66,51,11,Sedan,10380,0,75.8,0.51,1.37,69.9,44.0,32.0,0.31,2.8,1119.66
46,27,9,Sedan,8806,0,42.0,0.06,0.73,32.8,53.3,44.8,0.43,32.3,1145.01
30,12,18,Sedan,13279,1,33.9,1.07,0.17,29.3,65.0,9.1,0.86,19.9,1328.83
64,47,4,Sports,11611,0,46.7,1.01,0.82,32.8,45.4,24.1,0.12,36.0,1836.03
69,51,4,Truck,13178,1,54.2,2.16,0.7,21.2,70.7,30.0,0.36,38.3,1678.11
34,18,8,Hatchback,19559,0,43.3,3.01,1.81,6.2,37.6,31.7,0.98,6.6,1418.82
62,45,19,Truck,15652,1,47.9,0.66,0.64,56.7,49.8,43.0,0.67,12.3,1702.32
49,32,16,SUV,12108,0,57.0,0.9,0.46,28.5,40.3,19.8,0.22,13.8,1247.27
65,49,9,Truck,6366,0,33.5,0.95,0.11,33.3,73.4,23.1,0.44,6.8,1003.57
39,24,0,Hatchback,10000,0,47.1,0.59,0.06,13.0,72.7,12.0,0.0,55.9,1251.12
21,4,15,Truck,14844,0,37.3,2.04,0.69,36.6,71.9,26.0,0.02,5.5,1601.45
22,4,14,Truck,7316,0,35.7,1.11,0.51,35.4,67.3,29.1,0.06,12.7,1676.99
54,35,16,Hatchback,20564,0,66.0,3.68,0.97,59.3,85.7,41.7,0.59,27.3,1727.54
58,40,19,Sedan,12058,0,43.9,1.58,1.49,22.0,36.0,38.6,0.48,5.3,1199.84
66,51,12,Truck,12195,0,32.3,0.36,0.05,18.2,24.9,37.1,1.24,2.5,1190.2
30,11,0,Sports,9333,1,43.7,0.27,0.82,7.2,54.1,19.4,0.62,2.6,1963.17
51,33,7,Hatchback,13987,1,30.5,0.7,2.38,25.8,41.9,28.4,0.27,25.3,1378.18
62,44,4,Sedan,7368,0,42.4,0.64,0.73,7.8,54.9,28.1,1.01,5.8,883.02
39,23,5,SUV,20660,0,36.9,0.78,0.88,16.8,17.8,28.7,0.02,9.3,1542.82
70,55,19,Truck,17269,0,51.1,0.3,0.8,13.3,11.1,24.7,0.01,3.1,1184.44
40,24,13,Sedan,15937,0,68.2,5.74,0.59,8.6,48.9,34.0,0.14,8.9,1655.04
68,49,10,SUV,6438,0,42.9,0.24,0.14,36.2,15.1,22.2,0.07,13.8,1104.92
20,4,5,Sedan,12822,1,37.3,1.59,0.16,40.5,30.7,27.6,0.16,15.9,1749.53
59,44,10,Sedan,16836,0,46.1,0.02,0.24,4.9,48.9,36.6,0.18,46.9,1540.83
51,34,12,SUV,14372,1,62.9,0.78,1.89,47.6,37.1,42.2,0.3,20.7,2003.77
49,32,11,SUV,7992,1,51.2,0.55,0.39,30.7,61.1,18.4,0.47,7.0,1408.59
62,43,1,SUV,9400,0,43.3,0.72,3.55,52.5,68.0,29.4,0.22,33.7,1541.11
68,51,2,SUV,10192,0,20.2,1.03,1.99,24.6,74.0,28.6,1.71,8.9,1157.18
66,50,3,Sedan,9586,0,44.4,1.38,1.38,21.9,67.2,34.8,0.39,11.5,1159.2
38,19,16,Sedan,18115,0,54.3,1.31,1.53,15.2,82.3,38.1,1.04,17.3,1528.18
63,48,5,Sedan,4316,0,56.5,1.49,0.06,57.0,78.8,22.3,0.81,20.2,1131.26
61,42,6,Sedan,14624,0,60.7,2.79,1.01,65.8,24.0,24.4,0.02,30.9,1683.4
38,19,14,SUV,6831,2,36.9,3.27,3.4,40.6,56.6,25.6,0.32,28.6,1963.82
61,43,10,Truck,8155,0,40.2,2.0,0.05,26.2,35.9,28.8,0.82,1.9,1137.92
28,10,2,Sedan,3961,0,43.6,0.12,0.41,19.1,75.7,31.6,1.19,47.5,1512.38
56,37,5,Sedan,9804,0,53.5,4.88,0.06,43.2,41.2,22.0,0.5,3.5,1456.02
21,4,1,Truck,18043,0,41.8,4.42,1.01,34.7,23.5,39.9,1.34,7.0,2343.86
68,50,13,Sedan,13059,1,51.3,1.87,0.15,14.8,77.1,10.4,0.54,19.7,1336.02
18,3,8,Hatchback,7207,0,40.4,1.09,0.78,15.1,43.4,15.4,0.12,31.5,1339.78
45,29,17,Truck,16069,0,36.5,0.43,1.53,27.2,49.6,29.9,0.41,7.7,1461.75
41,23,18,Sedan,16925,0,58.3,2.12,0.22,68.9,26.3,23.7,0.71,5.6,1532.48
52,33,11,Sedan,12416,0,48.7,3.15,1.69,28.8,78.0,20.5,0.55,33.5,1561.17
30,13,12,SUV,20139,0,54.0,1.64,0.07,16.1,75.7,32.7,0.04,7.7,1634.89
64,48,11,Sedan,15286,0,42.5,1.49,0.19,23.3,54.7,31.5,0.14,7.6,1104.61
51,33,11,Sedan,14731,0,54.6,0.32,0.39,36.8,75.1,35.0,0.58,16.0,1526.99
28,11,17,Sedan,8786,0,32.2,0.66,1.91,13.8,24.7,16.7,0.38,8.6,1174.88
53,36,8,Truck,14510,0,34.2,1.93,2.28,65.6,34.9,31.5,0.02,22.8,1707.92
68,51,16,SUV,12867,0,56.3,0.03,0.3,8.2,74.0,31.4,0.67,27.8,1352.39
34,15,15,Sedan,14079,0,44.2,1.54,0.12,46.9,9.4,16.9,0.04,9.5,1407.15
52,37,16,Truck,9262,2,42.0,2.18,2.26,14.2,55.5,25.3,0.1,17.7,1820.03
35,18,7,SUV,12512,1,34.0,0.61,1.26,43.4,27.0,32.8,1.17,6.9,1891.47
57,41,10,SUV,8733,0,54.7,0.12,0.21,14.9,57.4,35.7,0.19,29.2,1125.69
39,21,1,Sedan,3411,0,67.4,2.56,0.98,11.9,66.7,23.8,0.02,9.4,1100.64
74,55,7,SUV,15993,0,52.3,0.23,2.47,12.8,38.3,16.2,0.01,0.8,1429.32
41,22,11,Hatchback,5990,1,39.6,0.69,0.09,32.5,66.5,37.3,1.37,48.8,1432.31
36,17,0,Sedan,12429,0,61.6,1.84,0.1,3.9,46.0,25.3,0.23,23.5,1651.64
54,38,12,Sedan,13332,0,49.3,2.55,0.38,22.2,69.5,9.9,0.49,41.7,1368.66
56,41,16,Sedan,13306,0,39.8,2.97,1.27,18.3,69.7,23.1,0.27,2.7,1101.07
38,19,13,Sedan,10868,0,60.3,1.13,0.24,34.4,53.3,34.1,0.12,25.1,1330.56
25,6,13,SUV,13085,0,42.8,0.97,2.03,25.5,47.1,15.2,1.05,20.9,1573.56
45,29,15,Sports,13884,0,27.7,2.83,1.67,9.2,51.8,25.9,1.49,2.3,1996.26
22,3,16,Hatchback,14940,1,41.2,1.24,0.99,14.8,47.7,22.4,2.2,28.0,1916.05
34,19,5,Sedan,18934,0,51.4,1.3,0.15,15.9,49.0,24.7,0.02,17.0,1534.66
54,39,6,SUV,12937,0,36.4,0.85,5.33,15.6,36.4,21.5,0.03,5.5,1577.98
53,38,0,SUV,12256,2,22.5,0.7,0.81,8.9,17.7,29.0,0.98,21.4,1627.48
71,53,14,SUV,8373,1,62.6,0.98,0.72,40.9,41.3,23.2,0.1,5.4,1619.01
36,21,19,SUV,13744,0,80.9,0.68,6.5,49.3,59.6,30.3,0.41,14.8,1777.11
44,29,17,Sedan,14670,0,39.3,0.63,2.39,14.1,72.7,22.1,0.43,28.9,1293.63
70,52,12,SUV,11231,0,37.4,7.59,0.73,9.7,18.2,33.9,0.54,13.3,1813.8
51,34,1,SUV,14178,0,28.8,0.61,0.65,22.1,48.1,25.1,0.02,12.9,1288.95
28,9,18,Truck,10830,1,35.1,0.44,0.12,14.5,70.3,15.3,0.18,14.0,1359.77
71,55,14,Truck,14684,0,26.7,0.66,3.13,7.2,14.1,18.2,0.36,10.7,1302.1
62,43,11,Sedan,15650,0,29.3,1.34,2.23,44.5,73.4,15.7,0.1,2.3,1335.89
64,48,14,Sedan,15595,0,45.0,3.63,0.45,53.3,58.8,16.2,1.44,0.4,1421.59
29,10,17,Hatchback,12471,0,26.1,2.33,1.68,9.5,90.2,14.5,0.88,11.7,1170.05
71,53,13,SUV,7840,0,27.4,2.77,1.73,17.1,19.1,16.3,0.08,14.3,901.39
38,19,5,Sports,9552,0,47.5,2.94,0.31,42.3,19.8,25.0,0.56,29.7,2074.82
71,52,11,Sedan,14381,0,37.6,3.8,1.14,17.8,49.7,30.9,0.26,13.9,1281.14
28,9,19,SUV,21795,1,49.3,0.4,0.35,8.5,70.2,14.2,0.19,10.8,1637.73
56,39,5,SUV,10637,0,40.9,0.92,1.87,29.5,49.4,18.6,0.17,21.4,1213.36
45,28,8,Sports,13823,0,42.8,0.73,0.2,9.8,56.2,31.4,0.54,9.5,1563.23
22,6,3,Sedan,9776,0,54.4,0.72,1.33,44.0,80.5,23.7,1.17,15.1,1627.28
34,16,16,Sedan,8104,0,38.4,1.58,0.47,11.9,56.6,11.3,0.9,16.9,1045.8
73,54,1,SUV,9295,0,53.5,0.77,0.04,35.3,63.4,25.3,0.21,25.2,1458.14
37,18,15,Sports,3670,0,40.0,1.44,0.16,41.2,80.9,27.9,0.62,24.7,1526.39
58,39,13,Hatchback,17414,1,35.2,0.72,1.28,11.3,15.1,27.5,0.37,59.6,1588.38
63,44,7,Hatchback,3079,1,32.1,0.56,0.33,20.5,38.3,43.0,0.29,27.5,962.1
29,12,13,Hatchback,10945,1,25.1,0.65,1.2,38.5,48.6,19.0,0.18,42.3,1511.35
23,7,1,Sedan,7287,0,30.1,2.44,0.64,18.5,61.7,33.8,0.04,5.6,1134.17
34,19,15,Sedan,8462,0,23.7,1.38,1.42,49.4,39.9,24.8,0.11,10.1,1140.99
68,50,3,Sedan,17506,0,33.1,5.47,0.81,21.8,52.2,28.7,0.42,25.0,1384.9
36,17,0,Sedan,12804,0,54.9,2.68,0.44,15.0,29.3,19.8,0.65,18.4,1548.4
43,27,19,Sports,8138,2,44.9,1.0,0.19,16.0,41.2,19.6,0.02,9.4,1608.74
65,50,13,Sports,9642,0,40.3,0.42,0.5,54.3,73.7,15.0,0.24,7.6,1314.31
61,45,7,Sedan,8938,0,36.7,1.68,1.21,83.4,58.7,13.3,0.09,32.2,1400.81
61,44,2,SUV,11826,1,44.0,1.95,1.62,60.6,80.2,30.4,0.46,15.0,1835.68
69,54,4,Hatchback,12692,0,45.4,0.94,0.21,45.0,41.8,20.7,1.0,15.2,1082.35
49,33,5,SUV,19582,0,31.6,0.39,1.31,24.9,49.4,45.4,1.33,15.9,1677.85
23,6,7,Sedan,4335,1,50.6,1.22,0.24,19.5,72.2,21.2,1.08,9.4,1422.33
72,55,5,SUV,11861,0,41.1,0.44,0.3,23.6,64.4,30.4,1.03,53.4,1312.65
53,37,5,SUV,10738,0,48.6,4.22,0.91,24.8,62.2,25.4,0.46,30.1,1788.35
55,40,3,SUV,15786,1,44.6,1.49,0.41,32.9,59.7,10.4,0.14,23.9,1455.91
28,11,6,SUV,13419,1,28.0,0.52,1.3,55.2,70.3,14.2,0.69,14.6,1631.22
50,31,18,Sedan,14361,0,60.6,0.36,3.74,17.1,58.9,12.9,0.64,1.4,1100.29
41,23,6,Hatchback,13380,0,44.9,1.89,0.19,26.6,51.3,36.8,0.09,15.0,1325.29
40,25,2,SUV,8272,1,40.6,1.85,1.01,19.3,78.5,35.4,0.11,20.7,1419.61
32,15,7,SUV,16845,0,52.0,1.36,3.08,80.6,30.8,40.4,0.06,20.2,2074.39
44,28,0,Hatchback,15194,0,31.1,1.43,0.23,23.2,50.5,7.2,0.35,19.9,1333.36
28,11,0,Sedan,15662,0,26.1,1.39,0.55,26.9,67.3,14.0,0.19,13.8,1406.6
74,55,13,Sedan,17056,1,51.7,0.67,0.16,12.2,56.9,29.8,1.15,44.1,1474.52
68,50,5,Sports,13671,1,58.8,4.16,1.23,40.0,40.6,18.9,0.02,4.3,2059.39
67,48,9,Sedan,17924,0,48.4,0.98,1.33,32.9,71.7,30.6,0.2,2.8,1025.79
34,15,13,Truck,13511,1,54.7,0.03,1.31,20.8,51.2,21.4,1.04,38.1,1898.05
68,50,3,Sedan,11124,0,29.8,0.64,0.94,34.5,37.4,20.6,3.45,2.0,1426.78
70,55,5,Sedan,11974,0,40.7,0.21,1.65,35.6,67.3,10.5,0.64,8.8,1066.0
31,16,15,SUV,11905,0,37.1,0.68,0.04,36.3,53.0,20.4,1.15,27.5,1636.37
44,28,0,Sedan,9922,0,57.3,1.41,3.79,42.0,61.0,28.0,0.01,4.7,1539.55
35,16,5,Truck,18528,0,50.9,0.03,0.3,16.8,57.4,17.1,0.74,8.8,1822.42
45,29,8,SUV,13185,1,57.4,3.06,0.16,20.5,18.1,25.5,0.31,9.1,1629.23
68,49,14,Hatchback,12379,0,37.6,1.41,3.4,18.8,34.0,16.6,0.59,12.6,967.22
64,46,11,Truck,13553,0,31.4,0.53,2.13,4.3,30.8,18.8,0.28,20.4,1167.91
64,49,2,Sedan,23919,0,60.9,0.56,1.74,21.0,35.4,19.4,0.42,38.6,1704.81
21,6,10,Sports,7473,0,45.3,0.94,0.13,48.3,48.6,28.7,0.15,9.0,2053.49
24,6,14,SUV,8620,0,57.8,0.43,1.98,21.4,37.2,31.9,0.43,10.7,1434.05
62,46,2,Truck,6478,0,44.2,0.01,1.13,20.9,43.3,39.7,0.17,21.0,1249.37
52,36,13,Sports,11070,0,71.4,0.04,1.58,48.9,87.3,31.2,0.16,18.9,1784.77
65,48,1,SUV,12982,1,59.1,0.66,4.58,61.4,45.7,27.9,0.2,37.6,1988.56
26,7,3,SUV,10139,0,43.1,0.2,0.26,34.1,57.1,39.2,0.11,13.2,1427.84
25,9,18,SUV,9841,0,45.2,0.03,0.84,51.7,32.6,27.2,0.13,35.3,1495.61
69,51,11,Sedan,12570,0,45.3,2.94,1.68,38.7,36.0,29.9,1.34,1.1,1000.35
62,46,1,Sedan,9992,0,31.4,0.48,0.68,23.2,42.0,32.7,0.3,12.0,1011.62
34,19,16,SUV,13241,0,39.2,1.05,0.07,16.1,53.5,26.4,0.48,19.4,1518.99
34,15,2,Sedan,16457,0,38.3,0.3,0.14,66.0,60.7,24.5,0.42,26.4,1592.42
66,49,9,Sedan,14708,0,47.8,0.07,1.11,31.9,64.1,23.7,0.15,25.5,1026.45
50,31,15,Sedan,15524,0,35.2,2.05,0.4,5.9,77.8,20.4,0.0,40.4,1021.75
49,34,8,SUV,16344,0,43.2,0.2,0.18,11.4,45.3,21.0,0.06,11.8,1414.7
25,10,10,SUV,13131,0,40.6,0.04,0.5,37.0,50.3,33.5,0.89,17.0,1670.09
36,21,14,Truck,11365,0,45.9,1.33,0.27,19.5,66.9,16.2,0.06,17.0,1416.48
55,40,2,SUV,8911,0,62.6,0.02,0.03,25.6,42.6,26.1,0.12,29.4,1082.99
20,2,15,SUV,10435,0,58.1,0.86,0.2,25.4,36.7,24.8,1.22,19.9,1933.31
22,5,11,SUV,9905,1,29.3,0.51,2.58,9.2,54.2,13.6,0.82,7.5,1697.13
30,15,4,Truck,14927,1,44.4,0.58,0.01,14.2,74.1,31.7,0.03,26.3,1686.42
64,49,6,SUV,13387,1,41.4,0.01,1.78,14.2,43.4,14.3,0.52,39.4,1260.78
63,47,8,Hatchback,14787,2,37.2,5.0,1.68,22.5,14.6,19.0,0.36,8.3,1784.1
48,31,17,Hatchback,7359,0,70.8,1.09,1.0,23.8,78.8,24.3,0.23,11.7,1091.95
72,53,7,Sports,17727,1,38.7,1.27,0.28,36.4,45.6,36.9,0.34,12.6,1962.19
33,16,11,Hatchback,10292,0,39.5,1.65,2.53,36.8,74.3,29.2,0.08,4.9,952.04
67,50,19,SUV,7600,1,66.1,2.4,0.77,10.3,38.6,27.5,1.55,20.7,1397.03
49,32,1,SUV,10243,0,56.6,1.4,0.23,10.1,33.3,35.8,0.09,33.1,1422.18
39,24,9,Truck,21935,0,39.7,2.15,0.67,54.6,38.7,22.9,0.1,1.7,1792.97
46,31,18,Truck,10449,0,54.1,0.89,0.26,14.0,32.8,41.0,0.23,45.2,1552.94
39,21,8,Sports,10700,1,42.1,0.7,0.57,35.4,81.7,29.0,0.12,0.7,1797.11
60,41,7,Truck,11232,1,42.9,2.6,0.82,20.0,57.4,26.1,0.19,5.3,1574.11
20,4,0,Hatchback,11406,0,35.3,3.01,0.54,35.0,44.1,10.6,0.02,8.7,1517.47
71,54,5,Sedan,8874,0,20.0,0.22,1.28,8.0,15.9,32.8,0.48,27.1,1225.0
27,8,11,Sports,12573,0,27.9,1.17,3.3,21.4,65.9,29.3,0.14,16.4,2022.27
59,40,18,Truck,16302,1,31.7,1.73,0.51,14.5,50.3,23.2,1.77,24.2,1794.14
38,20,16,Truck,13257,1,50.0,0.13,0.53,11.2,43.0,21.0,0.06,18.8,1838.07
33,17,1,Sedan,7555,0,46.8,3.98,1.61,18.3,67.0,41.1,0.04,9.9,1535.93
29,12,10,Truck,10623,0,58.0,1.1,0.91,13.8,77.1,18.6,0.1,12.8,1361.56
19,3,17,Hatchback,9794,1,30.6,1.56,0.67,31.4,52.2,27.8,0.39,33.0,1625.49
58,40,10,Sedan,12212,0,66.4,0.29,2.02,26.8,68.5,25.3,0.69,11.5,1140.81
41,26,17,SUV,17322,0,65.3,0.46,2.66,17.6,51.6,30.5,0.41,22.1,1577.21
52,33,7,SUV,11404,0,45.4,0.19,1.07,49.5,53.2,9.6,0.98,20.0,1535.28
73,55,14,Hatchback,11647,0,36.8,0.46,0.25,6.6,55.6,30.4,0.45,39.9,757.55
47,32,8,SUV,19111,0,37.4,1.02,0.75,29.6,11.6,37.8,0.07,24.4,1617.25
74,55,14,Sedan,15505,1,47.4,2.69,0.84,34.1,22.6,9.8,0.1,31.7,1639.06
47,31,6,SUV,14296,0,67.6,1.14,0.68,17.8,63.2,17.4,0.22,9.2,1482.16
64,45,19,Truck,19833,0,43.9,0.42,0.37,20.3,56.4,29.5,1.26,10.8,1392.9
52,35,12,Sedan,13959,0,26.0,0.07,0.77,40.0,56.3,23.9,0.31,56.6,1319.61
36,21,12,SUV,4054,0,67.7,1.46,0.71,30.2,49.3,30.4,1.04,15.5,1697.04
67,52,0,Hatchback,15331,2,40.2,0.82,0.28,17.0,36.1,31.0,0.04,19.0,1400.99
25,6,19,Sports,5632,0,62.4,6.24,2.8,9.8,53.8,26.8,0.58,20.0,2138.01
43,27,3,Sedan,13808,1,52.5,2.27,2.6,21.3,26.9,39.1,0.31,3.7,1864.42
66,48,3,Hatchback,5145,0,43.2,2.48,1.71,62.4,57.6,31.0,0.1,26.7,1022.87
57,41,3,Truck,10133,0,56.6,0.02,0.61,18.2,77.6,14.4,0.04,30.8,1302.59
24,8,12,Sedan,10545,1,36.2,2.26,0.56,36.6,44.7,30.6,0.19,7.2,1454.1
47,31,1,Sedan,8920,0,41.5,0.32,1.51,35.2,53.2,24.7,0.86,29.6,1268.13
24,5,14,Sedan,10605,1,38.6,1.32,1.12,17.0,56.1,29.4,0.51,36.0,1668.36
20,1,3,Sports,16130,0,42.6,0.89,1.1,23.1,87.5,34.3,0.31,20.6,2364.65
18,0,5,Sedan,9144,0,51.6,1.27,0.16,41.6,44.7,37.9,0.93,32.0,1956.25
53,37,2,Sedan,14181,0,51.5,0.21,1.16,34.3,10.4,25.7,0.1,12.8,1260.7
42,23,6,Truck,8137,2,26.3,0.92,2.79,18.7,70.6,31.7,0.16,21.2,1994.34
54,36,5,SUV,11242,0,38.6,0.06,0.11,32.4,33.4,16.4,0.4,38.9,1395.82
18,0,2,Truck,13295,0,40.6,0.06,0.5,10.7,29.6,21.3,0.45,10.1,1787.22
32,16,3,Truck,8014,0,52.0,1.61,0.85,4.2,20.6,20.5,0.19,54.4,1915.54
54,37,9,Sedan,6753,0,28.2,4.55,1.39,25.7,69.1,33.3,0.35,3.3,1155.85
30,14,8,Sports,13968,0,53.5,2.25,0.11,10.5,61.7,38.8,0.06,29.0,1975.29
57,40,5,Sedan,16492,0,31.5,0.95,2.47,16.0,37.8,50.5,0.01,54.6,1617.94
25,7,19,SUV,11684,0,48.0,0.09,0.05,23.0,29.7,31.9,1.18,32.9,1612.22
22,3,10,SUV,10171,1,58.4,0.07,2.34,37.9,44.2,34.0,0.29,2.3,1821.54
26,11,6,Sedan,12623,0,30.3,0.26,0.03,12.1,36.7,11.2,0.13,12.5,999.56
18,0,17,Hatchback,12222,0,47.9,5.58,0.2,32.4,80.3,10.7,0.2,14.1,1497.3
53,34,3,SUV,12972,0,42.8,0.76,1.93,14.8,59.8,18.0,0.36,10.0,1442.64
52,34,4,Sedan,1887,0,33.3,2.78,2.36,78.0,28.1,15.0,1.46,22.5,1521.79
19,3,3,Hatchback,7724,0,30.3,1.83,4.84,34.8,84.5,29.1,0.64,17.8,1626.65
57,40,3,SUV,8619,0,36.5,1.39,0.15,10.0,48.8,38.9,1.48,9.6,1246.16
40,22,12,Truck,12603,0,35.3,4.43,0.9,28.5,32.9,25.1,0.06,3.7,1788.6
26,7,15,SUV,12744,0,42.5,0.39,0.1,26.2,69.9,19.8,0.1,11.2,1365.09
51,35,13,Sports,14545,0,39.9,0.91,0.2,20.6,49.3,27.4,0.23,32.3,1659.97
63,48,10,Sedan,13030,0,50.1,3.0,0.23,26.5,67.2,19.2,0.14,37.9,1355.03
31,15,1,Sedan,6797,0,54.7,1.2,0.08,36.5,12.7,20.7,1.57,5.2,1535.92
21,4,13,SUV,17788,0,26.7,0.42,2.68,68.9,55.1,23.4,0.09,33.8,2064.98
47,31,6,Sedan,17088,0,42.0,0.35,0.16,43.5,61.1,28.1,0.09,50.5,1799.22
48,33,10,Truck,6967,0,33.6,2.1,1.19,20.8,39.6,11.7,0.33,1.9,1408.28
55,36,3,SUV,13331,0,32.0,0.02,1.18,6.9,83.4,8.8,0.6,12.4,1228.59
28,10,6,Sedan,9618,0,26.2,3.68,0.27,16.0,39.2,18.1,0.24,23.1,1428.08
52,35,15,Sedan,12555,1,25.3,0.03,7.73,32.8,32.4,29.2,0.02,15.7,1515.54
25,10,5,Truck,16213,0,38.8,1.5,0.51,39.5,55.1,14.9,0.73,19.2,1831.36
20,3,5,Sports,20520,0,49.7,1.39,2.83,27.3,29.3,39.7,1.45,30.3,3082.44
31,15,1,SUV,15005,0,49.7,1.3,3.55,25.3,25.4,31.8,0.83,23.0,1917.8
30,13,7,SUV,13180,0,32.4,0.96,3.57,24.4,35.8,30.4,0.92,11.6,1643.19
62,47,6,Sedan,10641,0,31.2,2.87,1.68,54.6,40.6,31.8,0.94,2.1,1267.89
49,31,13,SUV,12729,1,47.9,1.62,0.35,45.4,55.4,28.4,0.71,30.1,1703.42
51,33,8,Sedan,17439,0,39.8,2.28,0.15,24.6,46.7,29.1,0.82,27.5,1281.59
62,45,14,SUV,11821,0,55.7,0.18,1.01,50.5,54.6,34.9,0.04,14.1,987.59
36,17,17,SUV,8456,0,31.7,0.08,0.54,17.7,30.3,33.0,0.03,22.6,1179.24
55,38,11,Hatchback,5521,0,22.7,0.04,2.13,28.8,8.7,27.4,0.04,4.2,778.06
33,17,18,SUV,14052,0,52.3,0.24,1.64,33.6,77.5,40.4,0.45,1.5,1468.65
19,1,12,Truck,12989,2,22.3,1.65,0.39,33.6,49.0,25.6,0.14,23.3,2077.53
57,39,6,SUV,9416,1,27.7,1.02,0.02,12.0,61.9,21.4,0.01,18.0,1028.49
34,16,9,Hatchback,16104,0,37.0,2.09,0.33,18.1,95.5,13.1,0.04,21.9,1280.38
72,53,9,SUV,10313,0,41.6,0.32,1.0,49.3,29.5,19.2,0.04,22.3,1185.65
51,32,1,Sedan,11461,0,52.2,0.69,0.1,22.3,48.9,34.6,0.49,7.2,1274.42
59,44,13,Sports,11933,1,32.8,3.29,1.29,53.0,51.6,24.7,0.08,5.0,2058.62
33,16,12,Sedan,10596,0,60.8,4.12,1.34,22.2,67.8,28.8,0.93,33.3,1550.2
55,38,5,Sedan,12943,0,26.8,3.82,0.22,9.7,40.4,25.6,2.46,15.9,1500.88
19,3,8,Sedan,16606,0,40.5,2.56,1.09,11.3,45.0,15.4,0.29,32.6,1745.66
19,1,12,Sports,7430,0,55.0,1.75,1.12,25.6,49.5,22.7,0.39,13.7,2027.72
43,24,8,Sedan,13954,1,55.6,3.67,0.78,13.9,74.4,18.3,0.15,10.8,1604.53
30,14,12,Sports,12689,2,20.0,1.88,3.68,40.9,65.6,21.5,0.53,43.9,2773.53
73,55,4,SUV,12615,0,77.5,4.62,0.14,21.9,46.5,17.9,1.23,1.4,1730.24
64,45,13,Sedan,15487,0,41.1,0.04,0.63,49.4,63.4,28.9,0.1,30.0,1243.95
48,31,4,SUV,12197,1,48.3,3.82,2.57,25.5,28.7,31.5,1.53,17.3,1972.18
51,33,8,Sedan,13921,0,41.0,1.22,0.59,55.7,59.5,25.3,0.13,18.4,1153.27
56,39,7,SUV,14863,0,70.6,0.18,0.66,37.5,63.1,9.1,0.15,38.6,1425.59
20,4,6,Truck,9983,0,60.5,0.36,1.32,13.1,56.9,14.2,1.21,60.0,2027.12
25,7,7,SUV,13197,0,70.3,2.87,1.31,6.7,37.6,30.2,0.45,7.3,1590.28
40,25,2,Sedan,10997,0,50.7,1.06,0.03,8.5,54.2,19.0,0.02,10.5,1070.26
31,15,14,Truck,11469,0,55.9,6.1,0.73,12.7,33.5,19.0,0.81,8.2,1881.5
73,55,7,Sports,10712,0,32.5,0.19,0.49,47.0,28.3,25.6,0.51,14.0,1303.2
